class,level,category,book,recipe,recipe_id,book_id
Adorner,60,Adornments,Essential Adornments Volume 7,Soul Trap of Illusion,2010294928,3080552509
Adorner,65,Adornments,Advanced Adornments Volume 7,Scintillating Adornment of Aggressiveness (Superior),2051439815,4272455298
Adorner,65,Adornments,Advanced Adornments Volume 7,Scintillating Adornment of Arcane Resilience (Superior),807957078,4272455298
Adorner,65,Adornments,Advanced Adornments Volume 7,Scintillating Adornment of Avoidance (Superior),1972887501,4272455298
Adorner,65,Adornments,Advanced Adornments Volume 7,Scintillating Adornment of Blocking (Superior),552091242,4272455298
Adorner,65,Adornments,Advanced Adornments Volume 7,Scintillating Adornment of Critical Chance (Superior),1154503055,4272455298
Adorner,65,Adornments,Advanced Adornments Volume 7,Scintillating Adornment of Damaging (Superior),1573128188,4272455298
Adorner,65,Adornments,Advanced Adornments Volume 7,Scintillating Adornment of Elemental Resilience (Superior),531946397,4272455298
Adorner,65,Adornments,Advanced Adornments Volume 7,Scintillating Adornment of Endurance (Superior),1245885668,4272455298
Adorner,65,Adornments,Advanced Adornments Volume 7,Scintillating Adornment of Energy (Superior),3545970290,4272455298
Adorner,65,Adornments,Advanced Adornments Volume 7,Scintillating Adornment of Extra Attacks (Superior),84879913,4272455298
Adorner,65,Adornments,Advanced Adornments Volume 7,Scintillating Adornment of Fading (Superior),1988425556,4272455298
Adorner,65,Adornments,Advanced Adornments Volume 7,Scintillating Adornment of Haste (Superior),1055106746,4272455298
Adorner,65,Adornments,Advanced Adornments Volume 7,Scintillating Adornment of Increased Criticals (Superior),1503231835,4272455298
Adorner,65,Adornments,Advanced Adornments Volume 7,Scintillating Adornment of Noxious Resilience (Superior),2705670623,4272455298
Adorner,65,Adornments,Advanced Adornments Volume 7,Scintillating Adornment of Raw Power (Superior),3298187019,4272455298
Adorner,65,Adornments,Advanced Adornments Volume 7,Scintillating Adornment of Reuse (Superior),3999858034,4272455298
Adorner,65,Adornments,Advanced Adornments Volume 7,Scintillating Adornment of Swift Casting (Superior),2105396550,4272455298
Adorner,70,Adornments (Materials),"Transmuting Distillations, Volume 8",Crystallized Mana,3255070594,3368324611
Adorner,70,Adornments (Materials),"Transmuting Dilutions, Volume 8",Emerald Fragment,360279343,3174787627
Adorner,70,Adornments (Materials),"Transmuting Dilutions, Volume 8",Infusion of Reality,4082068115,3174787627
Adorner,70,Adornments (Materials),"Transmuting Distillations, Volume 8",Infusion of Reality,1460197526,3368324611
Adorner,70,Adornment (Primordial),Primordial Adornment of Precision (Forearms),Primordial Adornment of Precision (Forearms),1803963927,3186143295
Adorner,70,Adornments (Materials),"Transmuting Dilutions, Volume 8",Sacred Powder,3961893580,3174787627
Adorner,70,Adornments (Materials),"Transmuting Distillations, Volume 8",Sacred Powder,852625694,3368324611
Adorner,70,Adornments,Essential Adornments Volume 8,Sacred Soul Trap,2280089799,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Aggressiveness (Greater),2422957487,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Agility (Greater),629657721,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Agility (Lesser),1943909510,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Arcane Resilience (Lesser),2785384535,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Blasting (Greater),1967582635,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Critical Chance (Greater),2094064481,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Critical Chance (Lesser),1974627807,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Damaging (Lesser),4248878739,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Defense (Greater),3385748137,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Defense (Lesser),1164930837,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Elemental Resilience (Lesser),902411230,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Endurance (Greater),1882015395,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Endurance (Lesser),3698147633,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Energy (Greater),1782316825,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Energy (Lesser),336633578,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Extra Attacks (Greater),1400461055,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Fading (Greater),3209671230,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Haste (Greater),3137817184,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Haste (Lesser),3467705497,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Heightened Power (Greater),2454076562,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Intelligence (Greater),1931927773,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Intelligence (Lesser),1685482231,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Magical Skill (Greater),2452339039,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Magical Skill (Lesser),75075907,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Mending (Greater),2877805977,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Noxious Resilience (Lesser),1331166555,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Parrying (Greater),2972009862,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Parrying (Lesser),657450897,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Reuse (Greater),2507270923,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Strength (Greater),3820978615,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Strength (Lesser),3574194210,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Swift Casting (Greater),643275703,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Swift Casting (Lesser),1944407743,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Weaponry (Greater),799134070,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Weaponry (Lesser),3341726870,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Wisdom (Greater),3607696541,3335694768
Adorner,70,Adornments,Essential Adornments Volume 8,Smoldering Adornment of Wisdom (Lesser),2601059866,3335694768
Adorner,75,Adornments,Advanced Adornments Volume 8,Smoldering Adornment of Aggressiveness (Superior),2230827241,4256578323
Adorner,75,Adornments,Advanced Adornments Volume 8,Smoldering Adornment of Arcane Resilience (Superior),1102631973,4256578323
Adorner,75,Adornments,Advanced Adornments Volume 8,Smoldering Adornment of Avoidance (Superior),4032892451,4256578323
Adorner,75,Adornments,Advanced Adornments Volume 8,Smoldering Adornment of Blasting (Superior),2881445838,4256578323
Adorner,75,Adornments,Advanced Adornments Volume 8,Smoldering Adornment of Blocking (Superior),3003713592,4256578323
Adorner,75,Adornments,Advanced Adornments Volume 8,Smoldering Adornment of Critical Chance (Superior),2566450564,4256578323
Adorner,75,Adornments,Advanced Adornments Volume 8,Smoldering Adornment of Damaging (Superior),3458544046,4256578323
Adorner,75,Adornments,Advanced Adornments Volume 8,Smoldering Adornment of Elemental Resilience (Superior),605259493,4256578323
Adorner,75,Adornments,Advanced Adornments Volume 8,Smoldering Adornment of Endurance (Superior),3484706058,4256578323
Adorner,75,Adornments,Advanced Adornments Volume 8,Smoldering Adornment of Energy (Superior),2722138165,4256578323
Adorner,75,Adornments,Advanced Adornments Volume 8,Smoldering Adornment of Extra Attacks (Superior),1624273585,4256578323
Adorner,75,Adornments,Advanced Adornments Volume 8,Smoldering Adornment of Fading (Superior),127879443,4256578323
Adorner,75,Adornments,Advanced Adornments Volume 8,Smoldering Adornment of Haste (Superior),2497210622,4256578323
Adorner,75,Adornments,Advanced Adornments Volume 8,Smoldering Adornment of Heightened Power (Superior),3726637603,4256578323
Adorner,75,Adornments,Advanced Adornments Volume 8,Smoldering Adornment of Increased Criticals (Superior),2430914427,4256578323
Adorner,75,Adornments,Advanced Adornments Volume 8,Smoldering Adornment of Mending (Superior),105865319,4256578323
Adorner,75,Adornments,Advanced Adornments Volume 8,Smoldering Adornment of Noxious Resilience (Superior),3503679404,4256578323
Adorner,75,Adornments,Advanced Adornments Volume 8,Smoldering Adornment of Raw Power (Superior),1096845029,4256578323
Adorner,75,Adornments,Advanced Adornments Volume 8,Smoldering Adornment of Reuse (Superior),2106182432,4256578323
Adorner,75,Adornments,Advanced Adornments Volume 8,Smoldering Adornment of Swift Casting (Superior),413308382,4256578323
Adorner,80,Adornments (Materials),"Transmuting Distillations, Volume 9",Distilled Mana,1050997855,1687842540
Adorner,80,Adornments,Essential Adornments Volume 9,Ethereal Adornment of Aggressiveness (Greater),1865239150,3905469625
Adorner,80,Adornments,Advanced Adornments Volume 9,Ethereal Adornment of Aggressiveness (Superior),234087843,3664224427
Adorner,80,Adornments,Essential Adornments Volume 9,Ethereal Adornment of Agility (Greater),2221353505,3905469625
Adorner,80,Adornments,Essential Adornments Volume 9,Ethereal Adornment of Agility (Lesser),1582219125,3905469625
Adorner,80,Adornments,Essential Adornments Volume 9,Ethereal Adornment of Arcane Resilience (Lesser),822477079,3905469625
Adorner,80,Adornments,Advanced Adornments Volume 9,Ethereal Adornment of Arcane Resilience (Superior),561852191,3664224427
Adorner,80,Adornments,Essential Adornments Volume 9,Ethereal Adornment of Blasting (Greater),1143982858,3905469625
Adorner,80,Adornments,Advanced Adornments Volume 9,Ethereal Adornment of Blasting (Superior),651222495,3664224427
Adorner,80,Adornments,Advanced Adornments Volume 9,Ethereal Adornment of Blocking (Superior),1046907433,3664224427
Adorner,80,Adornments,Essential Adornments Volume 9,Ethereal Adornment of Critical Chance (Greater),2420922216,3905469625
Adorner,80,Adornments,Essential Adornments Volume 9,Ethereal Adornment of Critical Chance (Lesser),235187328,3905469625
Adorner,80,Adornments,Advanced Adornments Volume 9,Ethereal Adornment of Critical Chance (Superior),242762071,3664224427
Adorner,80,Adornments,Essential Adornments Volume 9,Ethereal Adornment of Damaging (Lesser),1822736492,3905469625
Adorner,80,Adornments,Advanced Adornments Volume 9,Ethereal Adornment of Damaging (Superior),1128969151,3664224427
Adorner,80,Adornments,Essential Adornments Volume 9,Ethereal Adornment of Defense (Greater),3462800391,3905469625
Adorner,80,Adornments,Essential Adornments Volume 9,Ethereal Adornment of Defense (Lesser),3313305435,3905469625
Adorner,80,Adornments,Essential Adornments Volume 9,Ethereal Adornment of Elemental Resilience (Lesser),1281572920,3905469625
Adorner,80,Adornments,Advanced Adornments Volume 9,Ethereal Adornment of Elemental Resilience (Superior),735384525,3664224427
Adorner,80,Adornments,Essential Adornments Volume 9,Ethereal Adornment of Endurance (Greater),3519921403,3905469625
Adorner,80,Adornments,Essential Adornments Volume 9,Ethereal Adornment of Endurance (Lesser),4059974338,3905469625
Adorner,80,Adornments,Advanced Adornments Volume 9,Ethereal Adornment of Endurance (Superior),2777229946,3664224427
Adorner,80,Adornments,Essential Adornments Volume 9,Ethereal Adornment of Energy (Greater),2947631133,3905469625
Adorner,80,Adornments,Essential Adornments Volume 9,Ethereal Adornment of Energy (Lesser),1662983039,3905469625
Adorner,80,Adornments,Advanced Adornments Volume 9,Ethereal Adornment of Energy (Superior),4042152878,3664224427
Adorner,80,Adornments,Essential Adornments Volume 9,Ethereal Adornment of Extra Attacks (Greater),440198950,3905469625
Adorner,80,Adornments,Advanced Adornments Volume 9,Ethereal Adornment of Extra Attacks (Superior),3081164840,3664224427
Adorner,80,Adornments,Essential Adornments Volume 9,Ethereal Adornment of Fading (Greater),2059732282,3905469625
Adorner,80,Adornments,Advanced Adornments Volume 9,Ethereal Adornment of Fading (Superior),1429314184,3664224427
Adorner,80,Adornments,Essential Adornments Volume 9,Ethereal Adornment of Haste (Greater),2341204184,3905469625
Adorner,80,Adornments,Essential Adornments Volume 9,Ethereal Adornment of Haste (Lesser),3322281880,3905469625
Adorner,80,Adornments,Advanced Adornments Volume 9,Ethereal Adornment of Haste (Superior),1391052109,3664224427
Adorner,80,Adornments,Essential Adornments Volume 9,Ethereal Adornment of Heightened Power (Greater),3950385282,3905469625
Adorner,80,Adornments,Advanced Adornments Volume 9,Ethereal Adornment of Heightened Power (Superior),3243506145,3664224427
Adorner,80,Adornments,Essential Adornments Volume 9,Ethereal Adornment of Increased Criticals (Greater),1871243668,3905469625
Adorner,80,Adornments,Advanced Adornments Volume 9,Ethereal Adornment of Increased Criticals (Superior),1451807538,3664224427
Adorner,80,Adornments,Essential Adornments Volume 9,Ethereal Adornment of Intelligence (Greater),1607496763,3905469625
Adorner,80,Adornments,Essential Adornments Volume 9,Ethereal Adornment of Intelligence (Lesser),1493613670,3905469625
Adorner,80,Adornments,Essential Adornments Volume 9,Ethereal Adornment of Magical Skill (Greater),3681421446,3905469625
Adorner,80,Adornments,Essential Adornments Volume 9,Ethereal Adornment of Magical Skill (Lesser),2202812999,3905469625
Adorner,80,Adornments,Essential Adornments Volume 9,Ethereal Adornment of Mending (Greater),2888801079,3905469625
Adorner,80,Adornments,Advanced Adornments Volume 9,Ethereal Adornment of Mending (Superior),1640006776,3664224427
Adorner,80,Adornments,Essential Adornments Volume 9,Ethereal Adornment of Noxious Resilience (Lesser),3629409307,3905469625
Adorner,80,Adornments,Advanced Adornments Volume 9,Ethereal Adornment of Noxious Resilience (Superior),2953845910,3664224427
Adorner,80,Adornments,Essential Adornments Volume 9,Ethereal Adornment of Parrying (Greater),2152489767,3905469625
Adorner,80,Adornments,Essential Adornments Volume 9,Ethereal Adornment of Parrying (Lesser),3066796398,3905469625
Adorner,80,Adornments,Essential Adornments Volume 9,Ethereal Adornment of Raw Power (Greater),3150031462,3905469625
